"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
106,0.0653526997597582,0.0701208566518905,0.069712592981989,0.0650631209189596,0.0667000202278352,0.681711636628816,0.676551492983387,0.633998046149836,0.677642019754715,0.667606402577248,0.0944823505360641,0.84371278570137
107,0.0653250588457189,0.0701045019443683,0.0697066711927935,0.0652330217185925,0.0667155226482556,0.682133977919997,0.677267870873048,0.634939422745239,0.679203539823009,0.667240689731687,0.0944136260560286,0.84397372573648
108,0.0653354787577191,0.0701029438629522,0.0697056385471095,0.0652462344029171,0.0667073281294284,0.682197329113675,0.677363171823075,0.63491769866996,0.679030116243348,0.66738176996799,0.0943797687913227,0.844033874040713
109,0.0653402379889754,0.0701843183705522,0.0697029949781769,0.0652462561338795,0.0666960228495812,0.682097375008095,0.673157612212006,0.634974312926746,0.678957915406101,0.667660506163015,0.0943162006044231,0.844054007263602
110,0.0653158641212767,0.0701746891530617,0.0696953257364383,0.0652452343672262,0.0667286121104079,0.68169896639008,0.673935579151005,0.635046068205697,0.678985521608578,0.6673523211808,0.0942892548878912,0.844184167608814
111,0.0653300752383193,0.0702055548040165,0.069680821935054,0.0652479319712593,0.0667497192552946,0.680492478101604,0.673824070556415,0.633616229069183,0.678486486409962,0.66556621799499,0.0942514931547121,0.844438676172509
112,0.0653029357846553,0.0701960378421359,0.0696783921140275,0.0652469694988429,0.0666781292432586,0.681011253987606,0.673725528077475,0.633666260272854,0.678448262437302,0.665989458703897,0.0941782805551196,0.844713611276383
113,0.065313487683944,0.0701817606413942,0.0696815440789882,0.0652249294101755,0.0667041658083366,0.68105208031242,0.674414677124271,0.633650460945379,0.678048326427064,0.66441840015012,0.0941330618073427,0.844858719736947
114,0.0652954694120242,0.0701799953288118,0.069679208905945,0.065257781417147,0.0667064238387161,0.68147371770145,0.674535261999816,0.633718924697772,0.678040540062263,0.665083394856187,0.0941151170163869,0.844939519315915
115,0.0653122883187067,0.0704227530544492,0.0696837004118368,0.0652433010721404,0.0667030151328107,0.681388545541061,0.672966362006169,0.635000645139205,0.676844271288275,0.665186808039108,0.0940726243327054,0.845178237262001
116,0.065302934118927,0.0704246362622528,0.0697902629791537,0.0652312231845972,0.0666678228391752,0.681991789685299,0.672715467668342,0.635773495574872,0.676584489844457,0.66570250424268,0.0939801398118847,0.845747599948687
117,0.0653186003000011,0.07041996657074,0.0697978465930441,0.0652748050623005,0.0666848701054724,0.682043878444545,0.673282086922246,0.635965720725821,0.673988091108962,0.665996307259058,0.0939474692046187,0.845983726887236
118,0.0653211725145698,0.0704191505519238,0.0697956850489378,0.065418085145781,0.0667203831295798,0.678827045610044,0.673311908988241,0.636056566858804,0.673515246410132,0.666159302871873,0.0939061097190942,0.846188814534252
119,0.0652973966814299,0.0704162183516916,0.0698107262666866,0.0654005333888704,0.066723200882658,0.679226158130211,0.674511274685863,0.635820235251986,0.673554178234137,0.666854431220645,0.0937029427120175,0.846709703815168
120,0.0653070290366392,0.0704214058989415,0.0698079940490485,0.0654521092928691,0.0667201003637148,0.679341598083134,0.674336880430371,0.63528042489658,0.671994073868535,0.6669934568904,0.0939121375019162,0.846290499430477
121,0.065323758990556,0.0704329145230094,0.0697580175566612,0.0654522388738205,0.0667371811675033,0.679381016603644,0.674462003446394,0.638404083599508,0.671999028827954,0.667255071697524,0.09367326977261,0.846997269402087
122,0.0653844761885798,0.0704546699742362,0.0697733512983316,0.0654392282511434,0.0667520982315744,0.673531589720776,0.67381758749859,0.638173676740493,0.673271037695916,0.667587911478315,0.0936910274504633,0.846927817869594
123,0.0653929636137268,0.0704527443978595,0.0697713836527759,0.0654480025910512,0.0667552281300169,0.673626616511292,0.673781930680552,0.637615433836366,0.673061513697631,0.667239320020655,0.0935974124468262,0.847274936118194
124,0.0653926125770647,0.0704573029871494,0.0697907434934205,0.0654308948256829,0.0667382494360181,0.673464719016339,0.672843832213277,0.636855749506929,0.673103276927019,0.66725918083062,0.0933897318852731,0.847934795597005
125,0.0654088496175672,0.0705294291954251,0.069593534537889,0.065431227021085,0.0666918194550085,0.673517511677737,0.670089829249223,0.647487380287179,0.673101861224328,0.66950619177872,0.0933645918598008,0.848168117293747
126,0.0653958912045913,0.0705301127224519,0.0697074751861154,0.0654481350338457,0.0666708751662686,0.674194665547932,0.670031481728798,0.643232094753833,0.672609196687822,0.670951236917548,0.0931997740940002,0.848494900926542
127,0.0653987621934123,0.0705450582749726,0.0697473153599871,0.0654471651299507,0.066548931387509,0.6739152163936,0.670325812554053,0.643287392399997,0.67251080535079,0.672018926667041,0.0931699347429341,0.848557610883452
128,0.0654447364129827,0.0705665519869925,0.0697720684672061,0.0655348844497765,0.0665451724960729,0.673700526237249,0.668442484255894,0.642379589375479,0.671542464710071,0.672187401123985,0.0929057071708275,0.84924992978707
129,0.0654269121338574,0.0705650687491854,0.0697755993246295,0.0655318532372368,0.0665468564499486,0.674179179700588,0.668638272602209,0.642784447142033,0.67159838496637,0.672275747485553,0.092840966433697,0.849512412160652
130,0.0654404385333762,0.0705572256724906,0.0697695974690081,0.0655313860725407,0.0665538586563066,0.674309401598703,0.667770839465226,0.642697550840919,0.671370456833101,0.671794294057783,0.0928405829296863,0.849521673612064
131,0.0654266421401711,0.0705824222668532,0.0697566508864261,0.0655306412249065,0.0665541846175962,0.674807764322297,0.667211351574929,0.642900967182164,0.671369748981756,0.67173265706134,0.0928067091129765,0.849720798873474
132,0.0653960593367422,0.0705843037606945,0.0697648220611723,0.0655050017476719,0.0665739422295528,0.67613461987876,0.666958512319755,0.64279629663764,0.671077406376042,0.671292979820047,0.0928185896720965,0.849580417625045
133,0.0653961026308801,0.0705790791149128,0.0697554175953398,0.0655446927571601,0.0665780373081675,0.67612054183572,0.667282016905222,0.641964857029252,0.670823287742988,0.671010134491926,0.0927375820844694,0.850045377846094
134,0.0653980762996633,0.0705778775509329,0.069762124470956,0.0655361296722529,0.0665798819175584,0.675898108755698,0.667331936450474,0.642087960122497,0.670664729041583,0.67160664364639,0.0926697165197006,0.850028613548885
135,0.065450831357236,0.0705693875145554,0.0697576410926594,0.06551475765026,0.066575402148519,0.679877267620783,0.668572145412394,0.642212379826365,0.670040404154804,0.671842918799421,0.0926554693434207,0.850029750455452
136,0.0654462611318621,0.0705653334712253,0.0697751495354382,0.0654815319253691,0.0665682660688693,0.679836441295968,0.668696620122634,0.642068869268465,0.671078114227387,0.671796348624331,0.0926192640288613,0.850154383608057
137,0.0654387589670819,0.070582294511202,0.0697677540691446,0.0655179797674474,0.0667324351982735,0.678637695931164,0.66902271793123,0.641595547749517,0.670794973689166,0.670094482666992,0.0926176958668542,0.850143895616541
138,0.0654276420970834,0.0705450098906954,0.069751444944753,0.0655114294684242,0.066732674365153,0.679184627903244,0.67015401152169,0.642147865905841,0.670683841027913,0.669278819747398,0.0925731178629845,0.850368489276396
